Activity Date,Activity Name,Activity Type,Distance,Moving Time,Elapsed Time,Average Speed,Average Pace (min/km),Average Heart Rate,Relative Effort,Elevation Gain,Calories,Weekday,Hour of Day,Rolling 7d Distance
2024-02-16 14:54:03,Night Weight Training,Weight Training,0.0,2173.0,2173,0.0,,87.23377990722656,4.0,0.0,97.0,Friday,14,38.84000000000005
2024-02-17 10:02:11,Evening Run,Run,9.74,3790.0,3797,2.569659471511841,6.485943702439667,156.57830810546875,112.0,23.0,831.0,Saturday,10,48.580000000000055
2024-02-19 12:49:50,Evening Run,Run,7.91,3600.0,3671,2.198472261428833,7.581022039293164,144.384765625,58.0,24.0,693.0,Monday,12,48.38000000000005
2024-02-24 12:48:59,Evening Run,Run,3.79,1271.0,1305,2.987804889678955,5.578231270803473,168.9298858642578,59.0,13.0,322.0,Saturday,12,46.43000000000006
2024-03-01 13:45:02,"Night Run - I'm a Mountainhead, too",Run,8.23,3600.0,3640,2.2884721755981445,7.28287931327391,143.8182373046875,58.0,32.0,686.0,Friday,13,45.38000000000006
2024-03-03 10:08:20,Evening Run,Run,6.27,2376.0,2392,2.6414730548858643,6.3096107059804245,165.2765350341797,99.0,0.0,565.0,Sunday,10,42.87000000000006
2024-03-05 13:10:05,Night Run,Run,8.0,3429.0,3433,2.33304762840271,7.143731856891957,148.6230926513672,73.0,17.0,693.0,Tuesday,13,43.940000000000055
2024-03-06 13:00:37,Night Run,Run,2.84,1015.0,1022,2.8054187297821045,5.940883793828936,154.14187622070312,26.0,5.0,225.0,Wednesday,13,46.78000000000006
2024-03-08 13:54:54,5k PB,Run,5.03,1550.0,1550,3.246690511703491,5.133432523545926,174.91661071777344,88.0,0.0,433.0,Friday,13,42.07000000000006
2024-03-09 01:52:18,Morning Ride,Biking,72.9,13894.0,42605,5.2471771240234375,3.1763110473936087,127.7686767578125,121.0,331.0,1914.0,Saturday,1,107.06000000000006
2024-03-17 13:30:55,Easy run at new paces,Run,4.99,1997.0,2017,2.5025038719177246,6.659996355527965,151.56031799316406,48.0,13.0,433.0,Sunday,13,108.26000000000006
2024-03-22 16:04:12,Night Run,Run,4.99,2001.0,2038,2.49700140953064,6.674672510417,140.9326934814453,27.0,9.0,396.0,Friday,16,105.02000000000007
2024-03-27 13:48:26,Night Run,Run,6.89,2548.0,2598,2.705812454223633,6.15957940494023,152.7782745361328,66.0,15.0,565.0,Wednesday,13,105.64000000000007
2024-03-30 15:16:25,Night Run,Run,6.19,2167.0,2181,2.859483242034912,5.828558958368317,162.8117218017578,81.0,10.0,514.0,Saturday,15,103.83000000000007
2024-04-14 15:07:31,Night Run,Run,5.14,2046.0,2066,2.5146138668060303,6.627922834067582,156.03073120117188,59.0,9.0,455.0,Sunday,15,106.13000000000007
2024-04-24 12:43:46,Evening Run easy z2,Run,4.25,1846.0,1877,2.304626226425171,7.231830687147576,150.3644256591797,44.0,10.0,404.0,Wednesday,12,105.35000000000007
2024-04-27 01:05:30,Morning Run - 45m easy,Run,7.07,3084.0,3219,2.293544054031372,7.266774160004293,154.61404418945312,85.0,3.0,643.0,Saturday,1,39.52000000000006
2024-04-29 14:00:23,Night Run,Run,4.41,1846.0,1860,2.393791913986206,6.962454242279099,144.02073669433594,31.0,7.0,377.0,Monday,14,38.940000000000055
2024-04-30 23:26:53,Morning Run INTERVALS,Run,3.92,1581.0,1793,2.4816572666168213,6.715942161258996,156.87353515625,47.0,0.0,371.0,Tuesday,23,37.87000000000006
2024-05-05 02:37:20,Easy run strict HR,Run,3.98,1832.0,1838,2.1737608909606934,7.667203295437354,146.26593017578125,36.0,9.0,365.0,Sunday,2,34.96000000000006
2024-05-06 14:47:32,Night Run,Run,6.68,2600.0,2650,2.570103883743286,6.484822178624205,157.35494995117188,79.0,12.0,593.0,Monday,14,35.45000000000006
2024-05-09 14:16:08,På Stedet Hvil,Run,5.36,2284.0,2294,2.347123384475708,7.100890723045481,153.28514099121094,63.0,10.0,491.0,Thursday,14,35.67000000000006
2024-05-11 00:56:49,Morning Run,Run,5.11,2530.0,2586,2.0194742679595947,8.252973029216202,153.76068115234375,63.0,0.0,497.0,Saturday,0,36.53000000000006
2024-05-14 08:29:11,Afternoon Run,Run,2.2,701.0,711,3.144893169403076,5.299597082920982,177.25936889648438,41.0,2.0,189.0,Tuesday,8,31.660000000000057
2024-05-16 12:41:22,DAY ONE - Base building for the Full,Run,5.21,2125.0,2213,2.4550588130950928,6.788703626067107,138.72023010253906,25.0,5.0,440.0,Thursday,12,32.46000000000006
2024-05-17 15:47:00,Easy run (strict Z2),Run,3.21,1393.0,1407,2.309763193130493,7.2157469286181755,142.3618621826172,20.0,8.0,291.0,Friday,15,31.750000000000057
2024-05-17 23:10:57,Morning Ride,Biking,5.83,931.0,1185,6.268528461456299,2.6587845567179067,141.1408233642578,15.0,7.0,146.0,Friday,23,33.60000000000006
2024-05-19 00:06:01,Morning Ride,Biking,6.0,1050.0,1391,5.713495254516602,2.9170701863262116,130.64389038085938,10.0,28.0,149.0,Sunday,0,32.92000000000006
2024-05-19 17:35:41,Night Run,Run,6.43,2842.0,2870,2.265228748321533,7.357608664915704,143.21998596191406,44.0,12.0,596.0,Sunday,17,33.99000000000006
2024-05-20 12:44:03,Evening Run,Run,4.02,1736.0,1750,2.318502187728882,7.1885490360449955,147.86843872070312,33.0,8.0,367.0,Monday,12,32.900000000000055
2024-05-20 23:20:27,Morning Ride,Biking,5.93,930.0,1406,6.381827831268311,2.611581996149584,142.04556274414062,16.0,8.0,159.0,Monday,23,36.63000000000006
2024-05-22 00:06:32,Morning Ride,Biking,5.62,1027.0,1208,5.472823619842529,3.045350594935895,124.86322784423828,6.0,26.0,128.0,Wednesday,0,37.040000000000056
2024-05-22 15:15:27,Night Run,Run,4.83,2132.0,2132,2.2651641368865967,7.357818532998021,144.13690185546875,35.0,11.0,441.0,Wednesday,15,38.66000000000005
2024-05-23 12:05:17,Evening Run,Run,4.83,2043.0,2043,2.3640527725219727,7.050040024650828,145.80294799804688,38.0,7.0,433.0,Thursday,12,37.66000000000005
2024-05-23 23:15:28,Morning Ride,Biking,5.88,884.0,1254,6.66141414642334,2.5019712481944043,154.3443145751953,26.0,12.0,158.0,Thursday,23,37.540000000000056
2024-05-25 00:13:03,Morning Ride,Biking,6.57,1081.0,1284,6.076900959014893,2.742626015969898,126.61431121826172,7.0,26.0,150.0,Saturday,0,37.68000000000006
2024-05-25 23:25:52,Morning Run cadence work,Run,3.01,1385.0,1400,2.178194999694824,7.651595320438137,151.8330841064453,35.0,0.0,400.0,Saturday,23,36.67000000000005
2024-05-26 13:39:34,Night Run,Run,7.24,3160.0,3225,2.291455745697021,7.273396703368127,140.56394958496094,39.0,25.0,588.0,Sunday,13,37.98000000000006
2024-05-28 12:17:16,Evening Run,Run,4.83,1815.0,1835,2.6613333225250244,6.262525075533807,154.88339233398438,51.0,11.0,394.0,Tuesday,12,37.190000000000055
2024-05-29 13:22:07,Night Run,Run,4.82,2051.0,2051,2.3541834354400635,7.079595589606719,143.93917846679688,33.0,4.0,401.0,Wednesday,13,37.18000000000006
2024-05-31 14:18:39,Night Run,Run,4.82,1697.0,1709,2.845468282699585,5.857266717046122,157.7557830810547,54.0,6.0,394.0,Friday,14,37.17000000000006
2024-06-01 12:12:02,Z2 cadence work w 185bpm playlist,Run,3.21,1344.0,1354,2.3939731121063232,6.961927259075436,143.46896362304688,23.0,5.0,265.0,Saturday,12,34.50000000000006
2024-06-03 14:04:42,Night Run,Run,8.04,3554.0,3570,2.264606237411499,7.359631176198243,142.8138885498047,50.0,22.0,681.0,Monday,14,35.970000000000056
2024-06-04 12:15:06,Evening Run,Run,4.82,2032.0,2054,2.375246047973633,7.016816923402657,144.3007354736328,35.0,4.0,403.0,Tuesday,12,37.78000000000006
2024-06-05 10:22:09,Evening Run,Run,0.74,327.0,329,2.260581016540528,7.372735834158442,133.33749389648438,2.0,0.0,58.0,Wednesday,10,31.280000000000058
2024-06-05 10:29:19,Evening Run,Run,4.02,1616.0,1622,2.488712787628174,6.6969024105632355,148.4183807373047,32.0,8.0,328.0,Wednesday,10,30.470000000000056
2024-06-07 10:22:41,Evening Run,Run,4.82,1965.0,1984,2.454452991485596,6.790379251296602,144.28564453125,34.0,8.0,398.0,Friday,10,30.470000000000056
2024-06-08 00:29:19,Morning Run,Run,3.21,1404.0,1420,2.2902421951293945,7.277250721391512,147.79441833496094,30.0,5.0,287.0,Saturday,0,28.860000000000056
2024-06-08 23:59:49,Morning Run,Run,6.43,2967.0,3044,2.169363021850586,7.682746732010341,148.22508239746094,63.0,13.0,595.0,Saturday,23,32.080000000000055
2024-06-11 12:26:23,Evening Run,Run,4.82,1827.0,1831,2.640941381454468,6.310880954687336,152.46678161621094,48.0,6.0,391.0,Tuesday,12,28.860000000000056
2024-06-12 10:27:13,Evening Run 180 cadence,Run,3.22,1342.0,1342,2.3991355895996094,6.946946533125358,146.76187133789062,27.0,5.0,267.0,Wednesday,10,27.260000000000055
2024-06-13 10:50:24,Evening Run,Run,6.44,2364.0,2372,2.723811388015747,6.118876931052141,155.47727966308594,68.0,5.0,518.0,Thursday,10,32.96000000000006
2024-06-15 02:02:14,Morning Run,Run,4.82,2181.0,2188,2.2129757404327397,7.531337267803739,151.01475524902344,54.0,10.0,454.0,Saturday,2,33.76000000000006
2024-06-15 12:53:35,Evening Weight Training,Weight Training,0.0,2582.0,2582,0.0,,121.57862091064452,11.0,0.0,238.0,Saturday,12,28.940000000000058
2024-06-16 01:37:45,Morning Run,Run,9.65,4212.0,4355,2.2928466796875,7.268984365294859,147.8278350830078,85.0,65.0,836.0,Sunday,1,35.38000000000006
2024-06-17 23:13:23,Morning Run,Run,4.82,2018.0,2056,2.3909811973571777,6.970638951527024,149.18438720703125,47.0,8.0,418.0,Monday,23,33.77000000000006
2024-06-18 12:45:53,Evening Weight Training,Weight Training,0.0,1905.0,1905,0.0,,96.96955108642578,4.0,0.0,236.0,Tuesday,12,28.95000000000006
2024-06-19 12:28:53,Evening Run,Run,7.44,3074.0,3126,2.420461893081665,6.885738095817376,152.83631896972656,76.0,0.0,653.0,Wednesday,12,33.17000000000006
2024-06-21 12:46:44,Evening Run sub145,Run,6.43,3087.0,3204,2.0850989818573,7.993225651005234,138.3035430908203,28.0,24.0,574.0,Friday,12,33.16000000000006
2024-06-22 02:57:58,Morning run,Run,4.0,1495.0,1572,2.67797327041626,6.223612031824359,151.457763671875,37.0,3.0,338.0,Saturday,2,32.34000000000006
2024-06-22 13:21:34,Cali sesh,Weight Training,0.0,3770.0,3770,0.0,,115.61061096191406,14.0,0.0,452.0,Saturday,13,32.34000000000006
2024-06-23 02:10:07,Morning Run,Run,9.65,3949.0,4164,2.445690155029297,6.814708981999814,154.55880737304688,101.0,51.0,842.0,Sunday,2,32.34000000000006
2024-06-25 12:07:41,Evening Run,Run,4.82,2022.0,2028,2.38649845123291,6.983732446193859,145.36721801757812,36.0,5.0,409.0,Tuesday,12,32.34000000000006
2024-06-26 12:07:33,Evening Run,Run,6.43,2327.0,2331,2.7664029598236084,6.0246706313997604,156.03578186035156,63.0,8.0,526.0,Wednesday,12,38.77000000000006
2024-06-28 13:46:37,Night Ride,Biking,72.37,12114.0,24038,5.974409580230713,2.789675940835488,130.50050354003906,118.0,347.0,1780.0,Friday,13,103.70000000000006
2024-06-29 12:32:47,Evening Run,Run,3.22,1390.0,1397,2.316359758377075,7.195197812598821,135.53115844726562,10.0,5.0,259.0,Saturday,12,100.49000000000005
2024-06-30 13:09:36,Night Run,Run,11.26,4933.0,5187,2.283397436141968,7.299065157411533,141.52590942382812,61.0,35.0,971.0,Sunday,13,107.75000000000006
2024-07-02 15:27:30,Night Run,Run,4.01,1571.0,1586,2.5560152530670166,6.520566200326067,142.9596710205078,22.0,9.0,318.0,Tuesday,15,111.76000000000005
2024-07-03 13:23:18,Night Run,Run,6.43,2140.0,2148,3.006873846054077,5.542855310853279,163.41256713867188,81.0,9.0,530.0,Wednesday,13,108.54000000000006
2024-07-05 15:56:17,Night Run,Run,4.82,1829.0,1857,2.640213251113892,6.312621398909761,136.51304626464844,15.0,2.0,349.0,Friday,15,108.54000000000005
2024-07-06 01:20:52,Morning Run,Run,4.01,1443.0,1455,2.778932809829712,5.9975061677320545,153.37718200683594,40.0,9.0,326.0,Saturday,1,106.12000000000006
2024-07-07 02:39:12,Morning Run,Run,9.65,4304.0,4329,2.243419885635376,7.429133874306536,147.5738525390625,87.0,58.0,911.0,Sunday,2,43.400000000000055
2024-07-07 14:01:27,Night Weight Training,Weight Training,0.0,1908.0,1908,0.0,,110.5943374633789,5.0,0.0,185.0,Sunday,14,40.18000000000006
2024-07-09 11:42:44,Evening Run,Run,6.43,2285.0,2285,2.8155360221862797,5.919535937503263,156.2904052734375,68.0,2.0,545.0,Tuesday,11,35.35000000000006
2024-07-10 13:15:25,Night Run,Run,6.43,2572.0,2576,2.5017495155334477,6.662004554485877,142.0007781982422,33.0,10.0,523.0,Wednesday,13,37.77000000000006
2024-07-11 22:32:23,Grand Rising,Run,8.04,2743.0,2748,2.9336748123168945,5.6811568196626485,163.85247802734375,101.0,7.0,684.0,Thursday,22,39.38000000000006
2024-07-13 00:16:21,Morning Run,Run,5.18,2371.0,2376,2.187228918075561,7.619991912566188,141.40484619140625,30.0,21.0,480.0,Saturday,0,39.74000000000006
2024-07-13 13:11:50,Night Weight Training,Weight Training,0.0,2407.0,2407,0.0,,106.73452758789062,6.0,0.0,278.0,Saturday,13,35.73000000000006
2024-07-14 02:10:21,Morning Run,Run,12.87,5398.0,5598,2.3843090534210205,6.990145276155889,151.61802673339844,129.0,61.0,1194.0,Sunday,2,38.95000000000005
2024-07-16 13:11:30,Night Run,Run,6.44,2606.0,2614,2.47121262550354,6.744327256449909,143.64102172851562,42.0,4.0,532.0,Tuesday,13,45.39000000000005
2024-07-17 11:08:39,Evening Run,Run,9.65,3488.0,3488,2.7688705921173096,6.019301412682469,155.8204803466797,93.0,0.0,806.0,Wednesday,11,48.610000000000056
2024-07-19 13:08:18,Night Run,Run,8.04,2602.0,2606,3.0918524265289307,5.390511695727182,163.9667510986328,101.0,14.0,672.0,Friday,13,50.220000000000056
2024-07-19 23:14:23,Morning Ride with Dad,Biking,20.35,4891.0,10062,4.161823749542236,4.004654610493741,100.87110900878906,14.0,93.0,457.0,Friday,23,62.53000000000006
2024-07-20 02:36:01,"Morning Run (first attempt at a brick session)
🚴🏃",Run,4.82,1845.0,1849,2.6159892082214355,6.3710762316171925,151.4432373046875,46.0,8.0,417.0,Saturday,2,62.17000000000006
2024-07-20 23:07:40,Mandai Running debút,Run,14.48,6096.0,6463,2.376300811767578,7.013702383188347,145.95681762695312,107.0,105.0,1277.0,Saturday,23,76.65000000000006
2024-07-23 13:01:14,Night Weight Training,Weight Training,0.0,1173.0,1173,0.0,,108.95310974121094,3.0,0.0,122.0,Tuesday,13,63.78000000000006
2024-07-23 13:28:28,Night Run,Run,4.82,2083.0,2086,2.3158905506134038,7.196655585581198,147.9278564453125,45.0,10.0,454.0,Tuesday,13,62.16000000000006
2024-07-24 13:10:45,Night Run,Run,9.65,3191.0,3201,3.025383949279785,5.508942648629537,161.73216247558594,109.0,12.0,804.0,Wednesday,13,62.16000000000006
2024-07-25 14:55:10,Night Run with cadence focus,Run,3.22,1174.0,1239,2.743696928024292,6.07452904015465,138.69076538085938,11.0,7.0,245.0,Thursday,14,57.34000000000006
2024-07-26 14:13:40,Night Run,Run,9.65,3934.0,4038,2.4537365436553955,6.7923619223757,136.20062255859375,27.0,39.0,751.0,Friday,14,46.64000000000006
2024-07-27 00:23:32,Morning Run,Run,4.82,1834.0,1857,2.6319520473480225,6.332435533337374,143.01092529296875,27.0,7.0,386.0,Saturday,0,46.640000000000065
2024-07-28 00:51:39,Morning Run at SUTD,Run,16.09,6738.0,6801,2.388319969177246,6.97840611047111,159.93209838867188,230.0,60.0,1506.0,Sunday,0,48.25000000000006
2024-07-30 11:54:52,Evening Run,Run,4.82,1942.0,1956,2.4862923622131348,6.703421898392951,140.11460876464844,21.0,15.0,398.0,Tuesday,11,53.07000000000006
2024-08-01 14:44:12,Night Run - the Penultimate,Run,4.02,1426.0,1434,2.822601795196533,5.904717659795223,144.048828125,23.0,7.0,308.0,Thursday,14,52.27000000000005
2024-08-03 10:36:47,Evening Run: an attempt was made,Run,21.14,8500.0,10154,2.487835168838501,6.699264836925614,163.71641540527344,332.0,25.0,1933.0,Saturday,10,63.76000000000006
2024-08-03 23:29:25,Weekend of Fun,Biking,114.64,23815.0,43238,4.813849449157715,3.462232635792724,117.73541259765624,127.0,448.0,3009.0,Saturday,23,175.18000000000006
2024-08-07 12:10:19,Evening Run,Run,5.03,1971.0,1991,2.555459260940552,6.521984882096065,143.97703552246094,32.0,7.0,424.0,Wednesday,12,170.56000000000006
2024-08-10 00:16:29,Morning Run,Run,16.02,6784.0,6789,2.361729145050049,7.056976326687738,159.55352783203125,214.0,2.0,1498.0,Saturday,0,181.76000000000008
2024-08-11 08:08:46,Afternoon Weight Training,Weight Training,0.0,2328.0,2328,0.0,,117.9437255859375,8.0,0.0,309.0,Sunday,8,165.67000000000007
2024-08-11 09:30:03,Afternoon Ride,Biking,18.24,4394.0,6659,4.152039051055908,4.01409198269177,93.47451782226562,9.0,62.0,345.0,Sunday,9,179.09000000000006
2024-08-12 10:18:38,Evening Run,Run,4.1,1575.0,1579,2.60276198387146,6.403454011525076,143.76556396484375,26.0,4.0,339.0,Monday,10,179.17000000000004
2024-08-13 12:01:11,Evening Run,Run,1.76,805.0,938,2.189826250076294,7.6109539129353285,127.4337387084961,3.0,10.0,144.0,Tuesday,12,159.79000000000008
2024-08-13 12:28:49,Evening Run,Run,5.68,1940.0,1940,2.9285876750946045,5.691025339075181,160.12957763671875,65.0,0.0,487.0,Tuesday,12,50.830000000000055
2024-08-15 12:44:44,5k easy run,Run,5.06,1964.0,1979,2.577948093414306,6.465090088215418,142.2911376953125,27.0,2.0,413.0,Thursday,12,50.860000000000056
2024-08-16 13:29:09,Night Run @ Z2 - retiring the Arahi 6,Run,5.09,1901.0,1953,2.678074598312378,6.223376554622255,143.1382293701172,29.0,7.0,413.0,Friday,13,39.93000000000006
2024-08-17 00:51:00,Morning Run - Turns out I have the rona,Run,16.01,7533.0,8084,2.1254241466522217,7.8415720894667125,149.9115753173828,167.0,89.0,1560.0,Saturday,0,55.940000000000055
2024-08-20 11:59:26,W0 Evening Run - Recovery check in run,Run,4.08,1678.0,1686,2.43597149848938,6.84189723771488,137.96633911132812,14.0,6.0,336.0,Tuesday,11,41.78000000000006
2024-08-21 13:25:11,W0 Night Run,Run,5.0,1844.0,1915,2.7121694087982178,6.145142192298301,141.35769653320312,23.0,10.0,389.0,Wednesday,13,42.68000000000006
2024-08-22 12:56:39,Evening Weight Training,Weight Training,0.0,1582.0,1582,0.0,,123.46839141845705,6.0,0.0,217.0,Thursday,12,40.92000000000006
2024-08-23 12:59:14,Test Run 10k,Run,10.05,3700.0,3874,2.717891931533813,6.132203592532472,153.55125427246094,92.0,23.0,855.0,Friday,12,45.290000000000056
2024-08-23 23:47:17,Morning Ride,Biking,22.09,6630.0,15863,3.3321011066436768,5.001849023559339,84.15514373779297,11.0,130.0,404.0,Friday,23,62.32000000000006
2024-08-24 19:09:32,Night Run - the sound of your own foot strike echoing off the streets,Run,10.04,3724.0,3732,2.6962783336639404,6.181359861323565,143.39735412597656,56.0,22.0,785.0,Saturday,19,67.27000000000007
2024-08-26 09:26:09,Week 1/14,Run,5.0,2027.0,2107,2.469413042068481,6.749242181334713,146.4984588623047,38.0,19.0,437.0,Monday,9,56.260000000000055
2024-08-26 10:42:27,Evening Weight Training,Weight Training,0.0,2920.0,2920,0.0,,139.62294006347656,41.0,0.0,335.0,Monday,10,52.18000000000006
2024-08-27 01:30:52,RAIN RUN,Run,9.19,3759.0,4024,2.4453682899475098,6.815605949901484,156.04473876953125,108.0,79.0,821.0,Tuesday,1,56.370000000000054
2024-08-28 11:57:18,5k @ E,Run,5.0,2053.0,2075,2.435645341873169,6.84281343434382,144.76429748535156,35.0,4.0,439.0,Wednesday,11,61.370000000000054
2024-08-28 13:18:57,Night Weight Training,Weight Training,0.0,2307.0,2307,0.0,,86.62895202636719,4.0,0.0,316.0,Wednesday,13,51.32000000000006
2024-08-30 13:08:07,Night Run,Run,7.3,2964.0,2985,2.465080976486206,6.761103114115055,154.9358367919922,82.0,26.0,664.0,Friday,13,36.53000000000006
2024-08-30 22:55:08,Morning Run w Running Dept- got Strava taxed 😔😮‍💨,Run,14.99,6024.0,6056,2.4892098903656006,6.6955650189139995,164.16610717773438,239.0,29.0,1376.0,Friday,22,41.48000000000006
2024-08-31 23:31:01,Morning Ride,Biking,18.48,5410.0,22036,3.415715217590332,4.879407563264135,98.1240463256836,13.0,80.0,472.0,Saturday,23,54.96000000000006
2024-09-02 02:03:53,Week 02: Morning Run,Run,7.0,2732.0,2798,2.5622620582580566,6.504669033735539,150.08807373046875,64.0,13.0,592.0,Monday,2,61.96000000000006
2024-09-02 10:25:01,Evening Weight Training,Weight Training,0.0,2589.0,2589,0.0,,135.81536865234375,27.0,0.0,334.0,Monday,10,52.77000000000006
2024-09-03 00:34:39,Morning Run,Run,11.22,4486.0,4717,2.50217342376709,6.660875904266678,152.30880737304688,112.0,21.0,983.0,Tuesday,0,58.99000000000006
2024-09-04 01:17:12,Morning Run,Run,5.0,1915.0,1919,2.6115405559539795,6.38192909877229,148.28211975097656,40.0,13.0,406.0,Wednesday,1,63.99000000000006
2024-09-04 12:11:59,Evening Weight Training,Weight Training,0.0,2378.0,2378,0.0,,92.2430648803711,5.0,0.0,340.0,Wednesday,12,56.690000000000055
2024-09-04 13:44:44,Night Weight Training,Weight Training,0.0,2712.0,2712,0.0,,109.47308349609376,8.0,0.0,244.0,Wednesday,13,41.70000000000006
2024-09-06 00:44:36,Morning Run,Run,7.28,2910.0,2928,2.5033299922943115,6.657798499586386,151.8843536376953,68.0,30.0,645.0,Friday,0,30.500000000000057
2024-09-06 23:58:36,Morning Run,Run,17.02,7038.0,7188,2.41920018196106,6.889329287812916,156.00982666015625,200.0,84.0,1568.0,Friday,23,40.52000000000005
2024-09-09 01:57:40,Week 3 Morning Run,Run,9.99,4245.0,4317,2.354299068450928,7.079247870421548,155.59014892578125,122.0,39.0,899.0,Monday,1,50.510000000000055
2024-09-09 13:21:54,Night Weight Training,Weight Training,0.0,2196.0,2196,0.0,,143.14434814453125,33.0,0.0,325.0,Monday,13,39.290000000000056
2024-09-10 01:49:24,Morning Run,Run,11.23,4829.0,5199,2.325843811035156,7.165858080233207,145.87060546875,83.0,48.0,1010.0,Tuesday,1,45.52000000000006
2024-09-11 13:08:40,Night Weight Training,Weight Training,0.0,2233.0,2233,0.0,,87.45633697509766,4.0,0.0,362.0,Wednesday,13,45.52000000000006
2024-09-11 14:22:25,Night Run,Run,5.12,2030.0,2034,2.5263006687164307,6.597261708811053,141.04759216308594,26.0,10.0,418.0,Wednesday,14,50.64000000000006
2024-09-13 00:58:12,Morning Run,Run,7.22,2912.0,2944,2.4816277027130127,6.716022169016736,155.22329711914062,80.0,24.0,647.0,Friday,0,50.580000000000055
2024-09-14 11:52:41,Evening Run,Run,18.99,7886.0,7897,2.408572196960449,6.919728911468601,151.63722229003906,197.0,23.0,1749.0,Saturday,11,52.55000000000006
2024-09-15 00:26:13,Morning Ride,Biking,11.95,3573.0,8657,3.345969915390014,4.981116712976769,83.55877685546875,6.0,2.0,227.0,Sunday,0,54.51000000000006
2024-09-15 23:52:32,Morning Run,Run,4.99,2178.0,2186,2.2949953079223637,7.262178972276345,149.84486389160156,51.0,7.0,456.0,Sunday,23,59.50000000000006
2024-09-18 01:14:22,Week 04: Morning Run,Run,6.35,2452.0,2473,2.591761827468872,6.430632047290942,150.22560119628906,55.0,10.0,542.0,Wednesday,1,54.620000000000054
2024-09-21 10:14:39,Evening Run,Run,13.02,5575.0,5885,2.335669994354248,7.1357112549945505,142.0977020263672,76.0,49.0,1129.0,Saturday,10,67.64000000000006
2024-09-23 12:12:42,Evening Run,Run,6.99,2676.0,2718,2.614910364151001,6.373704772124354,138.5213623046875,25.0,10.0,530.0,Monday,12,69.51000000000006
2024-09-24 11:48:21,Short interval workout,Run,12.52,5142.0,5439,2.434990167617798,6.844654606130101,148.93972778320312,100.0,32.0,1094.0,Tuesday,11,74.81000000000006
2024-09-25 12:04:36,Evening Run,Run,5.05,2009.0,2014,2.5147736072540283,6.627501823062952,142.5904998779297,29.0,5.0,416.0,Wednesday,12,60.870000000000054
2024-09-27 10:27:52,Evening Run,Run,7.35,2764.0,2788,2.660090446472168,6.265451119818172,150.761962890625,65.0,10.0,609.0,Friday,10,56.27000000000006
2024-09-27 22:54:33,"Morning Run, 10weeks out",Run,23.1,10373.0,10789,2.227791547775269,7.481250516149249,152.14039611816406,246.0,42.0,2130.0,Friday,22,74.38000000000005
2024-09-30 02:59:07,Morning Run,Run,7.06,2810.0,2813,2.51308536529541,6.631954050119392,146.11834716796875,53.0,14.0,604.0,Monday,2,75.09000000000006
2024-10-01 11:33:44,Short interval workout,Run,13.2,5257.0,5268,2.510842800140381,6.6378773954844315,149.4228973388672,108.0,42.0,1130.0,Tuesday,11,75.27000000000005
2024-10-03 13:37:31,Night Run,Run,5.02,2015.0,2018,2.493166208267212,6.684940061918396,140.06448364257812,22.0,4.0,416.0,Thursday,13,73.30000000000005
2024-10-04 13:49:18,Night Run,Run,8.28,3304.0,3346,2.506204605102539,6.650162014998278,143.17530822753906,47.0,13.0,701.0,Friday,13,69.06000000000006
2024-10-05 12:14:40,Evening Run,Run,21.2,9133.0,9142,2.3213906288146973,7.179604526609411,154.74008178710938,246.0,31.0,2005.0,Saturday,12,85.21000000000006
2024-10-07 02:50:18,Morning Run,Run,5.02,1970.0,1974,2.551146984100342,6.533009180003849,147.9017333984375,42.0,12.0,435.0,Monday,2,82.88000000000007
2024-10-09 11:50:49,Speed Test AP3,Run,6.6,2583.0,2699,2.5553581714630127,6.522242890562986,148.96572875976562,50.0,22.0,566.0,Wednesday,11,66.38000000000005
2024-10-11 01:21:17,Morning Run,Run,8.37,3218.0,3428,2.600764274597168,6.408372657782746,152.68153381347656,78.0,35.0,740.0,Friday,1,67.69000000000005
2024-10-12 01:36:52,Heat treated hills,Run,13.03,5814.0,6086,2.2419469356536865,7.43401478492494,158.87640380859375,182.0,67.0,1266.0,Saturday,1,67.52000000000005
2024-10-17 13:20:40,Night Run,Run,7.25,2686.0,2706,2.7024126052856445,6.1673286433272105,158.51670837402344,86.0,7.0,643.0,Thursday,13,69.75000000000006
2024-10-18 12:56:50,Evening Run,Run,7.22,2764.0,2767,2.613400936126709,6.377386047533961,148.93458557128906,55.0,11.0,613.0,Friday,12,68.69000000000005
2024-10-19 00:43:42,Morning Run,Run,21.12,9082.0,9181,2.325690269470215,7.166331168622588,155.8878173828125,261.0,60.0,1918.0,Saturday,0,68.61000000000006
2024-10-22 12:36:35,Evening Run,Run,5.01,2000.0,2004,2.509000062942505,6.64275259009772,150.1049346923828,46.0,4.0,430.0,Tuesday,12,68.60000000000007
2024-10-23 12:31:54,Evening Run,Run,9.19,3984.0,4138,2.306852340698242,7.224851965003521,154.93951416015625,106.0,20.0,824.0,Wednesday,12,71.19000000000005
2024-10-26 22:18:42,Morning Ride (in replacement of the 25km long run),Biking,102.25,16818.0,20054,6.080122470855713,2.741172854092363,143.70071411132812,291.0,401.0,2718.0,Saturday,22,165.07000000000005
2024-10-28 09:57:16,"Afternoon Ride
Cross training",Biking,23.55,3925.0,4900,6.001803874969482,2.776942901479168,130.7125244140625,36.0,98.0,538.0,Monday,9,175.59000000000006
